row_id,microbusiness_density
13055_2022-12-01,4.006963110398724
13057_2022-12-01,4.006963110398724
13059_2022-12-01,4.006963110398724
13061_2022-12-01,4.006963110398724
13063_2022-12-01,4.006963110398724
13065_2022-12-01,4.006963110398724
13067_2022-12-01,4.006963110398724
13069_2022-12-01,4.006963110398724
13071_2022-12-01,4.006963110398724
13073_2022-12-01,4.006963110398724
13075_2022-12-01,4.006963110398724
13077_2022-12-01,4.006963110398724
13079_2022-12-01,4.006963110398724
13081_2022-12-01,4.006963110398724
13083_2022-12-01,4.006963110398724
13085_2022-12-01,4.006963110398724
13087_2022-12-01,4.006963110398724
13089_2022-12-01,4.006963110398724
13091_2022-12-01,4.006963110398724
13093_2022-12-01,4.006963110398724
13095_2022-12-01,4.006963110398724
13097_2022-12-01,4.006963110398724
13099_2022-12-01,4.006963110398724
13101_2022-12-01,4.006963110398724
13103_2022-12-01,4.006963110398724
13105_2022-12-01,4.006963110398724
13107_2022-12-01,4.006963110398724
13109_2022-12-01,4.006963110398724
13111_2022-12-01,4.006963110398724
13113_2022-12-01,4.006963110398724
13115_2022-12-01,4.006963110398724
13117_2022-12-01,4.006963110398724
13119_2022-12-01,4.006963110398724
13121_2022-12-01,4.006963110398724
13123_2022-12-01,4.006963110398724
13125_2022-12-01,4.006963110398724
13127_2022-12-01,4.006963110398724
13129_2022-12-01,4.006963110398724
13131_2022-12-01,4.006963110398724
13133_2022-12-01,4.006963110398724
13135_2022-12-01,4.006963110398724
13137_2022-12-01,4.006963110398724
13139_2022-12-01,4.006963110398724
13141_2022-12-01,4.006963110398724
13143_2022-12-01,4.006963110398724
13145_2022-12-01,4.006963110398724
13147_2022-12-01,4.006963110398724
13149_2022-12-01,4.006963110398724
13151_2022-12-01,4.006963110398724
13153_2022-12-01,4.006963110398724
13155_2022-12-01,4.006963110398724
13157_2022-12-01,4.006963110398724
13159_2022-12-01,4.006963110398724
13161_2022-12-01,4.006963110398724
13163_2022-12-01,4.006963110398724
13165_2022-12-01,4.006963110398724
13167_2022-12-01,4.006963110398724
13169_2022-12-01,4.006963110398724
13171_2022-12-01,4.006963110398724
13173_2022-12-01,4.006963110398724
13175_2022-12-01,4.006963110398724
13177_2022-12-01,4.006963110398724
13179_2022-12-01,4.006963110398724
13181_2022-12-01,4.006963110398724
13183_2022-12-01,4.006963110398724
13185_2022-12-01,4.006963110398724
13187_2022-12-01,4.006963110398724
13189_2022-12-01,4.006963110398724
13191_2022-12-01,4.006963110398724
13193_2022-12-01,4.006963110398724
13195_2022-12-01,4.006963110398724
13197_2022-12-01,4.006963110398724
13199_2022-12-01,4.006963110398724
13201_2022-12-01,4.006963110398724
13205_2022-12-01,4.006963110398724
13207_2022-12-01,4.006963110398724
13209_2022-12-01,4.006963110398724
13211_2022-12-01,4.006963110398724
13213_2022-12-01,4.006963110398724
13215_2022-12-01,4.006963110398724
13217_2022-12-01,4.006963110398724
13219_2022-12-01,4.006963110398724
13221_2022-12-01,4.006963110398724
13223_2022-12-01,4.006963110398724
13225_2022-12-01,4.006963110398724
13227_2022-12-01,4.006963110398724
13229_2022-12-01,4.006963110398724
13231_2022-12-01,4.006963110398724
13233_2022-12-01,4.006963110398724
13235_2022-12-01,4.006963110398724
13237_2022-12-01,4.006963110398724
13239_2022-12-01,4.006963110398724
13241_2022-12-01,4.006963110398724
13243_2022-12-01,4.006963110398724
13245_2022-12-01,4.006963110398724
13247_2022-12-01,4.006963110398724
13249_2022-12-01,4.006963110398724
13251_2022-12-01,4.006963110398724
13253_2022-12-01,4.006963110398724
13255_2022-12-01,4.006963110398724
13257_2022-12-01,4.006963110398724
13259_2022-12-01,4.006963110398724
13261_2022-12-01,4.006963110398724
13263_2022-12-01,4.006963110398724
13265_2022-12-01,4.006963110398724
13267_2022-12-01,4.006963110398724
13269_2022-12-01,4.006963110398724
13271_2022-12-01,4.006963110398724
13273_2022-12-01,4.006963110398724
13275_2022-12-01,4.006963110398724
13277_2022-12-01,4.006963110398724
13279_2022-12-01,4.006963110398724
13281_2022-12-01,4.006963110398724
13283_2022-12-01,4.006963110398724
13285_2022-12-01,4.006963110398724
13287_2022-12-01,4.006963110398724
13289_2022-12-01,4.006963110398724
13291_2022-12-01,4.006963110398724
13293_2022-12-01,4.006963110398724
13295_2022-12-01,4.006963110398724
13297_2022-12-01,4.006963110398724
13299_2022-12-01,4.006963110398724
13301_2022-12-01,4.006963110398724
13303_2022-12-01,4.006963110398724
13305_2022-12-01,4.006963110398724
13307_2022-12-01,4.006963110398724
13309_2022-12-01,4.006963110398724
13311_2022-12-01,4.006963110398724
13313_2022-12-01,4.006963110398724
13315_2022-12-01,4.006963110398724
13317_2022-12-01,4.006963110398724
13319_2022-12-01,4.006963110398724
13321_2022-12-01,4.006963110398724
15001_2022-12-01,4.006963110398724
15003_2022-12-01,4.006963110398724
15005_2022-12-01,4.006963110398724
15007_2022-12-01,4.006963110398724
15009_2022-12-01,4.006963110398724
16001_2022-12-01,4.006963110398724
16003_2022-12-01,4.006963110398724
16005_2022-12-01,4.006963110398724
16007_2022-12-01,4.006963110398724
16009_2022-12-01,4.006963110398724
16011_2022-12-01,4.006963110398724
16013_2022-12-01,4.006963110398724
16015_2022-12-01,4.006963110398724
16017_2022-12-01,4.006963110398724
16019_2022-12-01,4.006963110398724
16021_2022-12-01,4.006963110398724
16023_2022-12-01,4.006963110398724
16025_2022-12-01,4.006963110398724
16027_2022-12-01,4.006963110398724
16029_2022-12-01,4.006963110398724
16031_2022-12-01,4.006963110398724
16033_2022-12-01,4.006963110398724
16035_2022-12-01,4.006963110398724
16037_2022-12-01,4.006963110398724
16039_2022-12-01,4.006963110398724
16041_2022-12-01,4.006963110398724
16043_2022-12-01,4.006963110398724
16045_2022-12-01,4.006963110398724
16047_2022-12-01,4.006963110398724
16049_2022-12-01,4.006963110398724
16051_2022-12-01,4.006963110398724
16053_2022-12-01,4.006963110398724
16055_2022-12-01,4.006963110398724
16057_2022-12-01,4.006963110398724
16059_2022-12-01,4.006963110398724
16061_2022-12-01,4.006963110398724
16063_2022-12-01,4.006963110398724
16065_2022-12-01,4.006963110398724
16067_2022-12-01,4.006963110398724
16069_2022-12-01,4.006963110398724
16071_2022-12-01,4.006963110398724
16073_2022-12-01,4.006963110398724
16075_2022-12-01,4.006963110398724
16077_2022-12-01,4.006963110398724
16079_2022-12-01,4.006963110398724
16081_2022-12-01,4.006963110398724
16083_2022-12-01,4.006963110398724
16085_2022-12-01,4.006963110398724
16087_2022-12-01,4.006963110398724
17001_2022-12-01,4.006963110398724
17003_2022-12-01,4.006963110398724
17005_2022-12-01,4.006963110398724
17007_2022-12-01,4.006963110398724
17009_2022-12-01,4.006963110398724
17011_2022-12-01,4.006963110398724
17013_2022-12-01,4.006963110398724
17015_2022-12-01,4.006963110398724
17017_2022-12-01,4.006963110398724
17019_2022-12-01,4.006963110398724
17021_2022-12-01,4.006963110398724
17023_2022-12-01,4.006963110398724
17025_2022-12-01,4.006963110398724
17027_2022-12-01,4.006963110398724
17029_2022-12-01,4.006963110398724
17031_2022-12-01,4.006963110398724
17033_2022-12-01,4.006963110398724
17035_2022-12-01,4.006963110398724
17037_2022-12-01,4.006963110398724
17039_2022-12-01,4.006963110398724
17041_2022-12-01,4.006963110398724
17043_2022-12-01,4.006963110398724
17045_2022-12-01,4.006963110398724
17047_2022-12-01,4.006963110398724
17049_2022-12-01,4.006963110398724
17051_2022-12-01,4.006963110398724
17053_2022-12-01,4.006963110398724
17055_2022-12-01,4.006963110398724
17057_2022-12-01,4.006963110398724
17059_2022-12-01,4.006963110398724
17061_2022-12-01,4.006963110398724
17063_2022-12-01,4.006963110398724
17065_2022-12-01,4.006963110398724
17067_2022-12-01,4.006963110398724
17069_2022-12-01,4.006963110398724
17071_2022-12-01,4.006963110398724
17073_2022-12-01,4.006963110398724
17075_2022-12-01,4.006963110398724
17077_2022-12-01,4.006963110398724
17079_2022-12-01,4.006963110398724
17081_2022-12-01,4.006963110398724
17083_2022-12-01,4.006963110398724
17085_2022-12-01,4.006963110398724
17087_2022-12-01,4.006963110398724
17089_2022-12-01,4.006963110398724
17091_2022-12-01,4.006963110398724
17093_2022-12-01,4.006963110398724
17095_2022-12-01,4.006963110398724
17097_2022-12-01,4.006963110398724
17099_2022-12-01,4.006963110398724
17101_2022-12-01,4.006963110398724
17103_2022-12-01,4.006963110398724
17105_2022-12-01,4.006963110398724
17107_2022-12-01,4.006963110398724
17109_2022-12-01,4.006963110398724
17111_2022-12-01,4.006963110398724
17113_2022-12-01,4.006963110398724
17115_2022-12-01,4.006963110398724
17117_2022-12-01,4.006963110398724
17119_2022-12-01,4.006963110398724
17121_2022-12-01,4.006963110398724
17123_2022-12-01,4.006963110398724
17125_2022-12-01,4.006963110398724
17127_2022-12-01,4.006963110398724
17129_2022-12-01,4.006963110398724
17131_2022-12-01,4.006963110398724
17133_2022-12-01,4.006963110398724
17135_2022-12-01,4.006963110398724
17137_2022-12-01,4.006963110398724
17139_2022-12-01,4.006963110398724
17141_2022-12-01,4.006963110398724
17143_2022-12-01,4.006963110398724
17145_2022-12-01,4.006963110398724
17147_2022-12-01,4.006963110398724
17149_2022-12-01,4.006963110398724
17151_2022-12-01,4.006963110398724
17153_2022-12-01,4.006963110398724
17155_2022-12-01,4.006963110398724
17157_2022-12-01,4.006963110398724
17159_2022-12-01,4.006963110398724
17161_2022-12-01,4.006963110398724
17163_2022-12-01,4.006963110398724
17165_2022-12-01,4.006963110398724
17167_2022-12-01,4.006963110398724
17169_2022-12-01,4.006963110398724
17171_2022-12-01,4.006963110398724
17173_2022-12-01,4.006963110398724
17175_2022-12-01,4.006963110398724
17177_2022-12-01,4.006963110398724
17179_2022-12-01,4.006963110398724
17181_2022-12-01,4.006963110398724
17183_2022-12-01,4.006963110398724
17185_2022-12-01,4.006963110398724
17187_2022-12-01,4.006963110398724
17189_2022-12-01,4.006963110398724
17191_2022-12-01,4.006963110398724
17193_2022-12-01,4.006963110398724
17195_2022-12-01,4.006963110398724
17197_2022-12-01,4.006963110398724
17199_2022-12-01,4.006963110398724
17201_2022-12-01,4.006963110398724
17203_2022-12-01,4.006963110398724
18001_2022-12-01,4.006963110398724
18003_2022-12-01,4.006963110398724
18005_2022-12-01,4.006963110398724
18007_2022-12-01,4.006963110398724
18009_2022-12-01,4.006963110398724
18011_2022-12-01,4.006963110398724
18013_2022-12-01,4.006963110398724
18015_2022-12-01,4.006963110398724
18017_2022-12-01,4.006963110398724
18019_2022-12-01,4.006963110398724
18021_2022-12-01,4.006963110398724
18023_2022-12-01,4.006963110398724
18025_2022-12-01,4.006963110398724
18027_2022-12-01,4.006963110398724
18029_2022-12-01,4.006963110398724
18031_2022-12-01,4.006963110398724
18033_2022-12-01,4.006963110398724
18035_2022-12-01,4.006963110398724
18037_2022-12-01,4.006963110398724
18039_2022-12-01,4.006963110398724
18041_2022-12-01,4.006963110398724
18043_2022-12-01,4.006963110398724
18045_2022-12-01,4.006963110398724
18047_2022-12-01,4.006963110398724
18049_2022-12-01,4.006963110398724
18051_2022-12-01,4.006963110398724
18053_2022-12-01,4.006963110398724
18055_2022-12-01,4.006963110398724
18057_2022-12-01,4.006963110398724
18059_2022-12-01,4.006963110398724
18061_2022-12-01,4.006963110398724
18063_2022-12-01,4.006963110398724
18065_2022-12-01,4.006963110398724
18067_2022-12-01,4.006963110398724
18069_2022-12-01,4.006963110398724
18071_2022-12-01,4.006963110398724
18073_2022-12-01,4.006963110398724
18075_2022-12-01,4.006963110398724
18077_2022-12-01,4.006963110398724
18079_2022-12-01,4.006963110398724
18081_2022-12-01,4.006963110398724
18083_2022-12-01,4.006963110398724
18085_2022-12-01,4.006963110398724
18087_2022-12-01,4.006963110398724
18089_2022-12-01,4.006963110398724
18091_2022-12-01,4.006963110398724
18093_2022-12-01,4.006963110398724
18095_2022-12-01,4.006963110398724
18097_2022-12-01,4.006963110398724
18099_2022-12-01,4.006963110398724
18101_2022-12-01,4.006963110398724
18103_2022-12-01,4.006963110398724
18105_2022-12-01,4.006963110398724
18107_2022-12-01,4.006963110398724
18109_2022-12-01,4.006963110398724
18111_2022-12-01,4.006963110398724
18113_2022-12-01,4.006963110398724
18115_2022-12-01,4.006963110398724
18117_2022-12-01,4.006963110398724
18119_2022-12-01,4.006963110398724
18121_2022-12-01,4.006963110398724
18123_2022-12-01,4.006963110398724
18125_2022-12-01,4.006963110398724
18127_2022-12-01,4.006963110398724
18129_2022-12-01,4.006963110398724
18131_2022-12-01,4.006963110398724
18133_2022-12-01,4.006963110398724
18135_2022-12-01,4.006963110398724
18137_2022-12-01,4.006963110398724
18139_2022-12-01,4.006963110398724
18141_2022-12-01,4.006963110398724
18143_2022-12-01,4.006963110398724
18145_2022-12-01,4.006963110398724
18147_2022-12-01,4.006963110398724
18149_2022-12-01,4.006963110398724
18151_2022-12-01,4.006963110398724
18153_2022-12-01,4.006963110398724
18155_2022-12-01,4.006963110398724
18157_2022-12-01,4.006963110398724
18159_2022-12-01,4.006963110398724
18161_2022-12-01,4.006963110398724
18163_2022-12-01,4.006963110398724
18165_2022-12-01,4.006963110398724
18167_2022-12-01,4.006963110398724
18169_2022-12-01,4.006963110398724
18171_2022-12-01,4.006963110398724
18173_2022-12-01,4.006963110398724
18175_2022-12-01,4.006963110398724
18177_2022-12-01,4.006963110398724
18179_2022-12-01,4.006963110398724
18181_2022-12-01,4.006963110398724
18183_2022-12-01,4.006963110398724
19001_2022-12-01,4.006963110398724
19003_2022-12-01,4.006963110398724
19005_2022-12-01,4.006963110398724
19007_2022-12-01,4.006963110398724
19009_2022-12-01,4.006963110398724
19011_2022-12-01,4.006963110398724
19013_2022-12-01,4.006963110398724
19015_2022-12-01,4.006963110398724
19017_2022-12-01,4.006963110398724
19019_2022-12-01,4.006963110398724
19021_2022-12-01,4.006963110398724
19023_2022-12-01,4.006963110398724
19025_2022-12-01,4.006963110398724
19027_2022-12-01,4.006963110398724
19029_2022-12-01,4.006963110398724
19031_2022-12-01,4.006963110398724
19033_2022-12-01,4.006963110398724
19035_2022-12-01,4.006963110398724
19037_2022-12-01,4.006963110398724
19039_2022-12-01,4.006963110398724
19041_2022-12-01,4.006963110398724
19043_2022-12-01,4.006963110398724
19045_2022-12-01,4.006963110398724
19047_2022-12-01,4.006963110398724
19049_2022-12-01,4.006963110398724
19051_2022-12-01,4.006963110398724
19053_2022-12-01,4.006963110398724
19055_2022-12-01,4.006963110398724
19057_2022-12-01,4.006963110398724
19059_2022-12-01,4.006963110398724
19061_2022-12-01,4.006963110398724
19063_2022-12-01,4.006963110398724
19065_2022-12-01,4.006963110398724
19067_2022-12-01,4.006963110398724
19069_2022-12-01,4.006963110398724
19071_2022-12-01,4.006963110398724
19073_2022-12-01,4.006963110398724
19075_2022-12-01,4.006963110398724
19077_2022-12-01,4.006963110398724
19079_2022-12-01,4.006963110398724
19081_2022-12-01,4.006963110398724
19083_2022-12-01,4.006963110398724
19085_2022-12-01,4.006963110398724
19087_2022-12-01,4.006963110398724
19089_2022-12-01,4.006963110398724
19091_2022-12-01,4.006963110398724
19093_2022-12-01,4.006963110398724
19095_2022-12-01,4.006963110398724
19097_2022-12-01,4.006963110398724
19099_2022-12-01,4.006963110398724
19101_2022-12-01,4.006963110398724
19103_2022-12-01,4.006963110398724
19105_2022-12-01,4.006963110398724
19107_2022-12-01,4.006963110398724
19109_2022-12-01,4.006963110398724
19111_2022-12-01,4.006963110398724
19113_2022-12-01,4.006963110398724
19115_2022-12-01,4.006963110398724
19117_2022-12-01,4.006963110398724
19119_2022-12-01,4.006963110398724
19121_2022-12-01,4.006963110398724
19123_2022-12-01,4.006963110398724
19125_2022-12-01,4.006963110398724
19127_2022-12-01,4.006963110398724
19129_2022-12-01,4.006963110398724
19131_2022-12-01,4.006963110398724
19133_2022-12-01,4.006963110398724
19135_2022-12-01,4.006963110398724
19137_2022-12-01,4.006963110398724
19139_2022-12-01,4.006963110398724
19141_2022-12-01,4.006963110398724
19143_2022-12-01,4.006963110398724
19145_2022-12-01,4.006963110398724
19147_2022-12-01,4.006963110398724
19149_2022-12-01,4.006963110398724
19151_2022-12-01,4.006963110398724
19153_2022-12-01,4.006963110398724
19155_2022-12-01,4.006963110398724
19157_2022-12-01,4.006963110398724
19159_2022-12-01,4.006963110398724
19161_2022-12-01,4.006963110398724
19163_2022-12-01,4.006963110398724
19165_2022-12-01,4.006963110398724
19167_2022-12-01,4.006963110398724
19169_2022-12-01,4.006963110398724
19171_2022-12-01,4.006963110398724
19173_2022-12-01,4.006963110398724
19175_2022-12-01,4.006963110398724
19177_2022-12-01,4.006963110398724
19179_2022-12-01,4.006963110398724
19181_2022-12-01,4.006963110398724
19183_2022-12-01,4.006963110398724
19185_2022-12-01,4.006963110398724
19187_2022-12-01,4.006963110398724
19189_2022-12-01,4.006963110398724
19191_2022-12-01,4.006963110398724
19193_2022-12-01,4.006963110398724
19195_2022-12-01,4.006963110398724
19197_2022-12-01,4.006963110398724
20001_2022-12-01,4.006963110398724
20003_2022-12-01,4.006963110398724
20005_2022-12-01,4.006963110398724
20007_2022-12-01,4.006963110398724
20009_2022-12-01,4.006963110398724
20011_2022-12-01,4.006963110398724
20013_2022-12-01,4.006963110398724
20015_2022-12-01,4.006963110398724
20017_2022-12-01,4.006963110398724
20019_2022-12-01,4.006963110398724
20021_2022-12-01,4.006963110398724
20023_2022-12-01,4.006963110398724
20025_2022-12-01,4.006963110398724
20027_2022-12-01,4.006963110398724
20029_2022-12-01,4.006963110398724
20031_2022-12-01,4.006963110398724
20033_2022-12-01,4.006963110398724
20035_2022-12-01,4.006963110398724
20037_2022-12-01,4.006963110398724
20039_2022-12-01,4.006963110398724
20041_2022-12-01,4.006963110398724
20043_2022-12-01,4.006963110398724
20045_2022-12-01,4.006963110398724
20047_2022-12-01,4.006963110398724
20049_2022-12-01,4.006963110398724
20051_2022-12-01,4.006963110398724
20053_2022-12-01,4.006963110398724
20055_2022-12-01,4.006963110398724
20057_2022-12-01,4.006963110398724
20059_2022-12-01,4.006963110398724
20061_2022-12-01,4.006963110398724
20063_2022-12-01,4.006963110398724
20065_2022-12-01,4.006963110398724
20067_2022-12-01,4.006963110398724
20069_2022-12-01,4.006963110398724
20071_2022-12-01,4.006963110398724
20073_2022-12-01,4.006963110398724
20075_2022-12-01,4.006963110398724
20077_2022-12-01,4.006963110398724
20079_2022-12-01,4.006963110398724
20081_2022-12-01,4.006963110398724
20083_2022-12-01,4.006963110398724
20085_2022-12-01,4.006963110398724
20087_2022-12-01,4.006963110398724
20089_2022-12-01,4.006963110398724
20091_2022-12-01,4.006963110398724
20093_2022-12-01,4.006963110398724
20095_2022-12-01,4.006963110398724
20097_2022-12-01,4.006963110398724
20099_2022-12-01,4.006963110398724
20101_2022-12-01,4.006963110398724
20103_2022-12-01,4.006963110398724
20105_2022-12-01,4.006963110398724
20107_2022-12-01,4.006963110398724
20109_2022-12-01,4.006963110398724
20111_2022-12-01,4.006963110398724
20113_2022-12-01,4.006963110398724
20115_2022-12-01,4.006963110398724
20117_2022-12-01,4.006963110398724
20119_2022-12-01,4.006963110398724
20121_2022-12-01,4.006963110398724
20123_2022-12-01,4.006963110398724
20125_2022-12-01,4.006963110398724
20127_2022-12-01,4.006963110398724
20129_2022-12-01,4.006963110398724
20131_2022-12-01,4.006963110398724
20133_2022-12-01,4.006963110398724
20135_2022-12-01,4.006963110398724
20137_2022-12-01,4.006963110398724
20139_2022-12-01,4.006963110398724
20141_2022-12-01,4.006963110398724
20143_2022-12-01,4.006963110398724
20145_2022-12-01,4.006963110398724
20147_2022-12-01,4.006963110398724
20149_2022-12-01,4.006963110398724
20151_2022-12-01,4.006963110398724
20153_2022-12-01,4.006963110398724
20155_2022-12-01,4.006963110398724
20157_2022-12-01,4.006963110398724
20159_2022-12-01,4.006963110398724
20161_2022-12-01,4.006963110398724
20163_2022-12-01,4.006963110398724
20165_2022-12-01,4.006963110398724
20167_2022-12-01,4.006963110398724
20169_2022-12-01,4.006963110398724
20171_2022-12-01,4.006963110398724
20173_2022-12-01,4.006963110398724
20175_2022-12-01,4.006963110398724
20177_2022-12-01,4.006963110398724
20179_2022-12-01,4.006963110398724
20181_2022-12-01,4.006963110398724
20183_2022-12-01,4.006963110398724
20185_2022-12-01,4.006963110398724
20187_2022-12-01,4.006963110398724
20189_2022-12-01,4.006963110398724
20191_2022-12-01,4.006963110398724
20193_2022-12-01,4.006963110398724
20195_2022-12-01,4.006963110398724
20197_2022-12-01,4.006963110398724
20199_2022-12-01,4.006963110398724
20201_2022-12-01,4.006963110398724
20203_2022-12-01,4.006963110398724
20205_2022-12-01,4.006963110398724
20207_2022-12-01,4.006963110398724
20209_2022-12-01,4.006963110398724
21001_2022-12-01,4.006963110398724
21003_2022-12-01,4.006963110398724
21005_2022-12-01,4.006963110398724
21007_2022-12-01,4.006963110398724
21009_2022-12-01,4.006963110398724
21011_2022-12-01,4.006963110398724
21013_2022-12-01,4.006963110398724
21015_2022-12-01,4.006963110398724
21017_2022-12-01,4.006963110398724
21019_2022-12-01,4.006963110398724
21021_2022-12-01,4.006963110398724
21023_2022-12-01,4.006963110398724
21025_2022-12-01,4.006963110398724
21027_2022-12-01,4.006963110398724
21029_2022-12-01,4.006963110398724
21031_2022-12-01,4.006963110398724
21033_2022-12-01,4.006963110398724
21035_2022-12-01,4.006963110398724
21037_2022-12-01,4.006963110398724
21039_2022-12-01,4.006963110398724
21041_2022-12-01,4.006963110398724
21043_2022-12-01,4.006963110398724
21045_2022-12-01,4.006963110398724
21047_2022-12-01,4.006963110398724
21049_2022-12-01,4.006963110398724
21051_2022-12-01,4.006963110398724
21053_2022-12-01,4.006963110398724
21055_2022-12-01,4.006963110398724
21057_2022-12-01,4.006963110398724
21059_2022-12-01,4.006963110398724
21061_2022-12-01,4.006963110398724
21063_2022-12-01,4.006963110398724
21065_2022-12-01,4.006963110398724
21067_2022-12-01,4.006963110398724
21069_2022-12-01,4.006963110398724
21071_2022-12-01,4.006963110398724
21073_2022-12-01,4.006963110398724
21075_2022-12-01,4.006963110398724
21077_2022-12-01,4.006963110398724
21079_2022-12-01,4.006963110398724
21081_2022-12-01,4.006963110398724
21083_2022-12-01,4.006963110398724
21085_2022-12-01,4.006963110398724
21087_2022-12-01,4.006963110398724
21089_2022-12-01,4.006963110398724
21091_2022-12-01,4.006963110398724
21093_2022-12-01,4.006963110398724
21095_2022-12-01,4.006963110398724
21097_2022-12-01,4.006963110398724
21099_2022-12-01,4.006963110398724
21101_2022-12-01,4.006963110398724
21103_2022-12-01,4.006963110398724
21105_2022-12-01,4.006963110398724
21107_2022-12-01,4.006963110398724
21109_2022-12-01,4.006963110398724
21111_2022-12-01,4.006963110398724
21113_2022-12-01,4.006963110398724
21115_2022-12-01,4.006963110398724
21117_2022-12-01,4.006963110398724
21119_2022-12-01,4.006963110398724
21121_2022-12-01,4.006963110398724
21123_2022-12-01,4.006963110398724
21125_2022-12-01,4.006963110398724
21127_2022-12-01,4.006963110398724
21129_2022-12-01,4.006963110398724
21131_2022-12-01,4.006963110398724
21133_2022-12-01,4.006963110398724
21135_2022-12-01,4.006963110398724
21137_2022-12-01,4.006963110398724
21139_2022-12-01,4.006963110398724
21141_2022-12-01,4.006963110398724
21143_2022-12-01,4.006963110398724
21145_2022-12-01,4.006963110398724
21147_2022-12-01,4.006963110398724
21149_2022-12-01,4.006963110398724
21151_2022-12-01,4.006963110398724
21153_2022-12-01,4.006963110398724
21155_2022-12-01,4.006963110398724
21157_2022-12-01,4.006963110398724
21159_2022-12-01,4.006963110398724
21161_2022-12-01,4.006963110398724
21163_2022-12-01,4.006963110398724
21165_2022-12-01,4.006963110398724
21167_2022-12-01,4.006963110398724
21169_2022-12-01,4.006963110398724
21171_2022-12-01,4.006963110398724
21173_2022-12-01,4.006963110398724
21175_2022-12-01,4.006963110398724
21177_2022-12-01,4.006963110398724
21179_2022-12-01,4.006963110398724
21181_2022-12-01,4.006963110398724
21183_2022-12-01,4.006963110398724
21185_2022-12-01,4.006963110398724
21187_2022-12-01,4.006963110398724
21189_2022-12-01,4.006963110398724
21191_2022-12-01,4.006963110398724
21193_2022-12-01,4.006963110398724
21195_2022-12-01,4.006963110398724
21197_2022-12-01,4.006963110398724
21199_2022-12-01,4.006963110398724
21201_2022-12-01,4.006963110398724
21203_2022-12-01,4.006963110398724
21205_2022-12-01,4.006963110398724
21207_2022-12-01,4.006963110398724
21209_2022-12-01,4.006963110398724
21211_2022-12-01,4.006963110398724
21213_2022-12-01,4.006963110398724
21215_2022-12-01,4.006963110398724
21217_2022-12-01,4.006963110398724
21219_2022-12-01,4.006963110398724
21221_2022-12-01,4.006963110398724
21223_2022-12-01,4.006963110398724
21225_2022-12-01,4.006963110398724
21227_2022-12-01,4.006963110398724
21229_2022-12-01,4.006963110398724
21231_2022-12-01,4.006963110398724
21233_2022-12-01,4.006963110398724
21235_2022-12-01,4.006963110398724
21237_2022-12-01,4.006963110398724
21239_2022-12-01,4.006963110398724
22001_2022-12-01,4.006963110398724
22003_2022-12-01,4.006963110398724
22005_2022-12-01,4.006963110398724
22007_2022-12-01,4.006963110398724
22009_2022-12-01,4.006963110398724
22011_2022-12-01,4.006963110398724
22013_2022-12-01,4.006963110398724
22015_2022-12-01,4.006963110398724
22017_2022-12-01,4.006963110398724
22019_2022-12-01,4.006963110398724
22021_2022-12-01,4.006963110398724
22023_2022-12-01,4.006963110398724
22025_2022-12-01,4.006963110398724
22027_2022-12-01,4.006963110398724
22029_2022-12-01,4.006963110398724
22031_2022-12-01,4.006963110398724
22033_2022-12-01,4.006963110398724
22035_2022-12-01,4.006963110398724
22037_2022-12-01,4.006963110398724
22039_2022-12-01,4.006963110398724
22041_2022-12-01,4.006963110398724
22043_2022-12-01,4.006963110398724
22045_2022-12-01,4.006963110398724
22047_2022-12-01,4.006963110398724
22049_2022-12-01,4.006963110398724
22051_2022-12-01,4.006963110398724
22053_2022-12-01,4.006963110398724
22055_2022-12-01,4.006963110398724
22057_2022-12-01,4.006963110398724
22059_2022-12-01,4.006963110398724
22061_2022-12-01,4.006963110398724
22063_2022-12-01,4.006963110398724
22065_2022-12-01,4.006963110398724
22067_2022-12-01,4.006963110398724
22069_2022-12-01,4.006963110398724
22071_2022-12-01,4.006963110398724
22073_2022-12-01,4.006963110398724
22075_2022-12-01,4.006963110398724
22077_2022-12-01,4.006963110398724
22079_2022-12-01,4.006963110398724
22081_2022-12-01,4.006963110398724
22083_2022-12-01,4.006963110398724
22085_2022-12-01,4.006963110398724
22087_2022-12-01,4.006963110398724
22089_2022-12-01,4.006963110398724
22091_2022-12-01,4.006963110398724
22093_2022-12-01,4.006963110398724
22095_2022-12-01,4.006963110398724
22097_2022-12-01,4.006963110398724
22099_2022-12-01,4.006963110398724
22101_2022-12-01,4.006963110398724
22103_2022-12-01,4.006963110398724
22105_2022-12-01,4.006963110398724
22107_2022-12-01,4.006963110398724
22109_2022-12-01,4.006963110398724
22111_2022-12-01,4.006963110398724
22113_2022-12-01,4.006963110398724
22115_2022-12-01,4.006963110398724
22117_2022-12-01,4.006963110398724
22119_2022-12-01,4.006963110398724
22121_2022-12-01,4.006963110398724
22123_2022-12-01,4.006963110398724
22125_2022-12-01,4.006963110398724
22127_2022-12-01,4.006963110398724
23001_2022-12-01,4.006963110398724
23003_2022-12-01,4.006963110398724
23005_2022-12-01,4.006963110398724
23007_2022-12-01,4.006963110398724
23009_2022-12-01,4.006963110398724
23011_2022-12-01,4.006963110398724
23013_2022-12-01,4.006963110398724
23015_2022-12-01,4.006963110398724
23017_2022-12-01,4.006963110398724
23019_2022-12-01,4.006963110398724
23021_2022-12-01,4.006963110398724
23023_2022-12-01,4.006963110398724
23025_2022-12-01,4.006963110398724
